system:index,pr,.geo
733_0,174.33333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
734_0,86.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
735_0,88.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
736_0,132.66666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
737_0,116.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
738_0,57.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
739_0,124.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
740_0,96.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
741_0,76.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
742_0,68.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
743_0,84.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
744_0,96.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
745_0,130.66666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
746_0,93.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
747_0,61.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
748_0,152.33333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
749_0,94.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
750_0,158.33333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
751_0,121.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
752_0,131.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
753_0,105.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
754_0,59.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
755_0,105.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
756_0,100.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
757_0,76.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
758_0,132.33333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
759_0,84.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
760_0,76.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
761_0,125.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
762_0,107.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
763_0,65.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
764_0,63.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
765_0,75.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
766_0,83.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
767_0,78.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
768_0,72.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
769_0,176.66666666666666,"{""type"":""MultiPoint"",""coordinates"":[]}"
770_0,96.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
771_0,60.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
772_0,129.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
773_0,71.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
774_0,69.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
775_0,73.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
776_0,92.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
777_0,53.333333333333336,"{""type"":""MultiPoint"",""coordinates"":[]}"
778_0,70.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
779_0,91.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
780_0,64.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
781_0,61.666666666666664,"{""type"":""MultiPoint"",""coordinates"":[]}"
782_0,60.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
783_0,98.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
784_0,68.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
785_0,78.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
786_0,69.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
787_0,101.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
788_0,68.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
789_0,70.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
790_0,54.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
791_0,56.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
792_0,97.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
793_0,97.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
794_0,143.33333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
795_0,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
796_0,63.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
797_0,132.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
798_0,70.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
799_0,122.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
800_0,94.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
801_0,96.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
802_0,113.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
803_0,121.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
804_0,74.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
805_0,142.33333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
806_0,76.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
807_0,84.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
808_0,92.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
809_0,80.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
810_0,74.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
811_0,76.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
812_0,122.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
813_0,83.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
814_0,96.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
815_0,147.33333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
816_0,83.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
817_0,70.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
818_0,67.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
819_0,85.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
820_0,85.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
821_0,93.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
822_0,70.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
823_0,131.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
824_0,79.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
825_0,160.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
826_0,72.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
827_0,92.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
828_0,98.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
829_0,71.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
830_0,159.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
831_0,99.33333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
832_0,89.66666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
