system:index,vap,.geo
723_0,1569.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
724_0,1879.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
725_0,1665.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
726_0,1307.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
727_0,1634.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
728_0,1627.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
729_0,1467.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
730_0,1624.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
731_0,1509.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
732_0,1502.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
733_0,1859.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
734_0,1267.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
735_0,1579.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
736_0,1479.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
737_0,1448.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
738_0,1457.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
739_0,1690.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
740_0,1206.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
741_0,1559.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
742_0,1630.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
743_0,1333.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
744_0,1906.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
745_0,1630.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
746_0,1789.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
747_0,1406.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
748_0,1607.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
749_0,1856.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
750_0,1864.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
751_0,1404.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
752_0,1466.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
753_0,1610.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
754_0,1582.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
755_0,1623.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
756_0,1399.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
757_0,1622.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
758_0,1430.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
759_0,1306.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
760_0,1445.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
761_0,1365.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
762_0,1940.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
763_0,1538.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
764_0,1654.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
765_0,1488.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
766_0,1423.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
767_0,1377.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
768_0,1611.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
769_0,1753.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
770_0,1515.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
771_0,1491.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
772_0,1930.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
773_0,1569.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
774_0,1619.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
775_0,1666.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
776_0,1445.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
777_0,1579.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
778_0,1616.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
779_0,1655.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
780_0,1449.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
781_0,1535.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
782_0,1573.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
783_0,1420.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
784_0,1632.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
785_0,1714.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
786_0,1635.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
787_0,1682.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
788_0,1525.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
789_0,1634.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
790_0,1569.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
791_0,1574.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
792_0,1405.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
793_0,1478.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
794_0,1439.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
795_0,1414.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
796_0,1545.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
797_0,1657.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
798_0,1570.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
799_0,2038.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
800_0,1180.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
801_0,1159.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
802_0,1958.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
803_0,1330.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
804_0,1640.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
805_0,1448.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
806_0,1459.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
807_0,1297.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
808_0,1690.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
809_0,1586.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
810_0,1672.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
811_0,1356.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
812_0,1731.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
813_0,1781.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
814_0,1484.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
815_0,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
816_0,1603.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
817_0,1591.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
818_0,1666.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
819_0,1742.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
820_0,1627.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
821_0,1597.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
822_0,1599.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
823_0,1864.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
824_0,1421.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
825_0,1627.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
826_0,1674.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
827_0,1412.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
828_0,1826.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
829_0,1617.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
830_0,1455.3333333333333,"{""type"":""MultiPoint"",""coordinates"":[]}"
831_0,1398.6666666666667,"{""type"":""MultiPoint"",""coordinates"":[]}"
832_0,1434.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
